hop	9	ScrEv_board_bus, 3, ScrEv_get_off, 2, RelNScrEv, 1, ScrEv_get_out_bath, 1, ScrEv_sit_down, 1, ScrEv_get_on, 1
ring	9	ScrEv_cashier_scan/weight, 5, RelNScrEv, 1, ScrEv_pay, 1
recommended	9	UnrelEv, 7, RelNScrEv, 1, ScrEv_other, 1
push	9	RelNScrEv, 2, UnrelEv, 2, ScrEv_other, 2, ScrEv_refill_tire_air, 1, ScrEv_refill_hole, 1, ScrEv_tamp_dirt, 1
costs	9	RelNScrEv, 6, ScrEv_get_ticket, 1
blended	9	ScrEv_prepare_ingredients, 4, ScrEv_make_dough, 4, RelNScrEv, 1
spending	9	UnrelEv, 4, RelNScrEv, 3, ScrEv_pay, 2
slid	9	ScrEv_sink_water, 5, ScrEv_get_ticket, 1, UnrelEv, 1, ScrEv_free_wheel, 1, ScrEv_put_new_tire, 1
combine	9	ScrEv_make_dough, 5, ScrEv_add_ingredients, 4
tossed	9	ScrEv_get_groceries, 3, ScrEv_remove_tire, 1, ScrEv_decorate, 1, ScrEv_add_ingredients, 1, ScrEv_prepare_ingredients, 1, ScrEv_put_cake_oven, 1, RelNScrEv, 1
saved	9	RelNScrEv, 5, UnrelEv, 4
browsing	9	RelNScrEv, 4, ScrEv_look_for_book, 2, ScrEv_browse_releases, 1, UnrelEv, 1, ScrEv_use_computer, 1
lay	9	ScrEv_relax, 4, ScrEv_sink_water, 1, ScrEv_lay_bike_down, 1, ScrEv_get_ingredients, 1, ScrEv_prepare_bath, 1
inflate	9	ScrEv_refill_tire_air, 7, RelNScrEv, 2
knows	9	UnrelEv, 7, RelNScrEv, 2
passenger	9	Evoking, 1
worry	9	UnrelEv, 8, ScrEv_spend_time_flight, 1
foam	9	RelNScrEv, 2
speed	9	ScrEv_take_off_preparations, 1
exciting	9	UnrelEv, 3
cleaning	9	ScrEv_wash, 4, ScrEv_other, 2, RelNScrEv, 1
showing	9	RelNScrEv, 4, UnrelEv, 2, ScrEv_spend_time_flight, 1, ScrEv_present_ID/ticket, 1
following	9	Unclear, 3, UnrelEv, 3, ScrEv_comb, 1
Flying	9	Evoking, 8, RelNScrEv, 1
tend	9	UnrelEv, 7, RelNScrEv, 1
written	9	UnrelEv, 5, ScrEv_make_list, 3, RelNScrEv, 1
lost	9	RelNScrEv, 4, UnrelEv, 2
amazing	9	UnrelEv, 1
soaking	9	RelNScrEv, 4, ScrEv_relax, 2, ScrEv_prepare_ingredients, 1, ScrEv_water, 1
leaned	9	UnrelEv, 4, ScrEv_prepare_wash, 3, RelNScrEv, 2
turning	9	ScrEv_turn_water_on, 3, RelNScrEv, 2, UnrelEv, 2, ScrEv_preheat, 1, ScrEv_other, 1
grown	9	RelNScrEv, 6, UnrelEv, 2, Unclear, 1
grows	9	RelNScrEv, 9
borrowing	9	Evoking, 8, ScrEv_take_book, 1
fills	9	ScrEv_fill_water/wait, 3, RelNScrEv, 2, UnrelEv, 2, ScrEv_small_talk, 1, ScrEv_refill_tire_air, 1
meal	9	RelNScrEv, 1
shampooed	9	ScrEv_wash, 8, ScrEv_other, 1
approached	9	RelNScrEv, 3, ScrEv_arrive_destination, 2, UnrelEv, 2, ScrEv_train_arrives, 1, ScrEv_get_platform, 1
loves	9	UnrelEv, 9
stopping	9	UnrelEv, 3, RelNScrEv, 2, ScrEv_train_arrives, 1, Evoking, 1, ScrEv_bus_stops, 1
Using	9	UnrelEv, 4, RelNScrEv, 3, Evoking, 1, ScrEv_get_tools, 1
require	9	UnrelEv, 8, RelNScrEv, 1
filed	9	UnrelEv, 4, ScrEv_board_bus, 1, ScrEv_get_on, 1, ScrEv_get_off, 1, ScrEv_board_plane, 1, ScrEv_exit_plane, 1
Baking	9	Evoking, 8
searching	9	ScrEv_look_for_book, 5, RelNScrEv, 2, ScrEv_check_catalog, 1, UnrelEv, 1
bringing	8	UnrelEv, 4, RelNScrEv, 2, ScrEv_other, 1, ScrEv_take_home, 1
typed	8	UnrelEv, 3, ScrEv_use_computer, 3, RelNScrEv, 2
raised	8	RelNScrEv, 4, UnrelEv, 4
smelling	8	RelNScrEv, 7, UnrelEv, 1
prevent	8	UnrelEv, 4, RelNScrEv, 3, ScrEv_close_drain, 1
caused	8	UnrelEv, 7, Evoking, 1
pickup	8	ScrEv_get_groceries, 1, ScrEv_get_tools, 1
chat	8	ScrEv_small_talk, 3, ScrEv_spend_time_train, 1, ScrEv_spend_time_bus, 1
hissing	8	UnrelEv, 4, RelNScrEv, 3
checks	8	ScrEv_customer_opinion, 1, RelNScrEv, 1, ScrEv_register, 1
refill	8	ScrEv_refill_hole, 4, ScrEv_refill_tire_air, 3, RelNScrEv, 1
taxied	8	ScrEv_take_off_preparations, 6, RelNScrEv, 1, ScrEv_landing, 1
Planting	8	Evoking, 8
informed	8	ScrEv_listen_crew, 3, RelNScrEv, 2, ScrEv_check_in, 2, ScrEv_ask_librarian, 1
grew	8	RelNScrEv, 6, UnrelEv, 2
remaining	8	UnrelEv, 5
based	8	UnrelEv, 8
forgot	8	UnrelEv, 8
grease	8	ScrEv_grease_cake_tin, 8
seem	8	UnrelEv, 8
attached	8	RelNScrEv, 3, UnrelEv, 2, ScrEv_refill_tire_air, 1, ScrEv_tie_stakes_up, 1, ScrEv_other, 1
managed	8	UnrelEv, 8
eating	8	UnrelEv, 4, ScrEv_eat, 2, ScrEv_spend_time_flight, 1, RelNScrEv, 1
mixes	8	ScrEv_prepare_ingredients, 1, ScrEv_make_dough, 1
gotten	8	RelNScrEv, 3, UnrelEv, 2, ScrEv_obtain_card, 1, ScrEv_get_airport, 1, Evoking, 1
climb	8	ScrEv_sink_water, 4, ScrEv_board_bus, 2, ScrEv_get_on, 1, ScrEv_get_out_bath, 1
fixed	8	Evoking, 4, UnrelEv, 1, ScrEv_dig_hole, 1
passing	8	UnrelEv, 5, RelNScrEv, 2, ScrEv_go_security_checks, 1
leaves	8	ScrEv_take_off, 1
changed	8	UnrelEv, 4, RelNScrEv, 2, ScrEv_get_dressed, 2
hang	8	UnrelEv, 2, ScrEv_other, 2, ScrEv_pack_groceries, 1, ScrEv_prepare_bath, 1
tipped	8	ScrEv_leave_tip, 5, RelNScrEv, 3
gives	8	UnrelEv, 3, RelNScrEv, 2, ScrEv_scalp_massage, 1, ScrEv_look_mirror, 1
slice	8	ScrEv_prepare_ingredients, 1, ScrEv_eat, 1
flown	8	Evoking, 7, RelNScrEv, 1
shed	8	UnrelEv, 1
figure	8	UnrelEv, 5, ScrEv_notice_problem, 1, ScrEv_check_time-table, 1, RelNScrEv, 1
agreed	8	UnrelEv, 5, ScrEv_talk_haircut, 1, ScrEv_find_place, 1, ScrEv_customer_opinion, 1
touched	7	ScrEv_landing, 4, UnrelEv, 1, RelNScrEv, 1, ScrEv_other, 1
offer	7	UnrelEv, 3, RelNScrEv, 2, ScrEv_other, 1
roll	7	RelNScrEv, 3, ScrEv_train_departs, 1, ScrEv_landing, 1, ScrEv_place_root, 1
entering	7	ScrEv_enter, 3, ScrEv_eat, 1, ScrEv_get_airport, 1, ScrEv_board_plane, 1, ScrEv_sink_water, 1
wanting	7	UnrelEv, 5
refreshed	7	RelNScrEv, 3, UnrelEv, 2, ScrEv_relax, 1
combined	7	ScrEv_prepare_ingredients, 4, ScrEv_add_ingredients, 2, ScrEv_make_dough, 1
rush	7	RelNScrEv, 1, UnrelEv, 1
learn	7	UnrelEv, 7
preparing	7	ScrEv_prepare_ingredients, 2, UnrelEv, 2, RelNScrEv, 1, ScrEv_make_dough, 1, ScrEv_dig_hole, 1
knowing	7	UnrelEv, 6
wheeled	7	ScrEv_move_section, 3, ScrEv_go_checkout, 3, ScrEv_get_off, 1
pressed	7	ScrEv_press_stop_button, 4, RelNScrEv, 3
thin	7	ScrEv_cut, 1
means	7	UnrelEv, 6
bump	7	RelNScrEv, 2, UnrelEv, 2
chance	7	RelNScrEv, 1
celebrate	7	UnrelEv, 7
broke	7	UnrelEv, 4, ScrEv_prepare_ingredients, 1, RelNScrEv, 1
scanning	7	ScrEv_cashier_scan/weight, 2, RelNScrEv, 2, ScrEv_register, 1
loosened	7	ScrEv_loose_nut, 4, ScrEv_other, 1, ScrEv_take_tire_off, 1
signal	7	UnrelEv, 1, RelNScrEv, 1, ScrEv_press_stop_button, 1
crossed	7	ScrEv_check_off, 7
measure	7	ScrEv_prepare_ingredients, 5, RelNScrEv, 1, ScrEv_other, 1
purchasing	7	ScrEv_get_groceries, 3, UnrelEv, 2, ScrEv_pay, 1, ScrEv_get_tools, 1
sprinkled	7	RelNScrEv, 1, ScrEv_add_ingredients, 1, ScrEv_water, 1, ScrEv_decorate, 1, ScrEv_place_fertilizers, 1, ScrEv_put_bubble_bath_scent, 1, ScrEv_grease_cake_tin, 1
sized	7	UnrelEv, 5, RelNScrEv, 2
signed	7	ScrEv_obtain_card, 2, RelNScrEv, 2, ScrEv_check_in, 1, ScrEv_other, 1, UnrelEv, 1
patted	7	ScrEv_tamp_dirt, 6, ScrEv_dry, 1
gathering	7	ScrEv_get_ingredients, 3, ScrEv_get_groceries, 2, ScrEv_get_tools, 1
cools	7	ScrEv_cool_down, 4, RelNScrEv, 3
lathered	7	ScrEv_wash, 4, UnrelEv, 1, ScrEv_other, 1, ScrEv_apply_soap, 1
served	7	ScrEv_spend_time_flight, 2, RelNScrEv, 2, ScrEv_eat, 2, ScrEv_other, 1
commute	7	UnrelEv, 1, Evoking, 1
enjoying	7	UnrelEv, 4, ScrEv_spend_time_train, 1, ScrEv_spend_time_flight, 1, ScrEv_spend_time_bus, 1
facing	7	RelNScrEv, 3, UnrelEv, 2
planes	7	Evoking, 1
scans	7	ScrEv_cashier_scan/weight, 5, ScrEv_register, 2
pouring	7	ScrEv_pour_dough, 4, ScrEv_add_ingredients, 3
stored	7	RelNScrEv, 4, ScrEv_other, 2, UnrelEv, 1
preheating	7	ScrEv_preheat, 6, UnrelEv, 1
leaking	7	RelNScrEv, 6, ScrEv_notice_problem, 1
radio	7	ScrEv_other, 1
annoying	7	UnrelEv, 4
cooling	7	ScrEv_cool_down, 2, RelNScrEv, 1
grabbing	7	ScrEv_get_groceries, 4, ScrEv_retrieve_luggage, 2, RelNScrEv, 1
weight	7	RelNScrEv, 1
helping	7	UnrelEv, 4, RelNScrEv, 3
tap	7	ScrEv_spend_time_bus, 1, ScrEv_get_ticket, 1
planning	7	UnrelEv, 5, ScrEv_make_list, 1, ScrEv_choose_tree, 1
opening	7	UnrelEv, 2, RelNScrEv, 1, ScrEv_check_list, 1
happen	7	UnrelEv, 6, Unclear, 1
raining	6	UnrelEv, 6
browse	6	RelNScrEv, 3, ScrEv_browse_releases, 2, ScrEv_look_for_book, 1
damage	6	RelNScrEv, 1, UnrelEv, 1
shoveled	6	ScrEv_refill_hole, 4, ScrEv_dig_hole, 2
fastened	6	ScrEv_buckle_seat_belt, 4, RelNScrEv, 1, ScrEv_other, 1
didn	6	UnrelEv, 1
tasting	6	ScrEv_eat, 6
pulls	6	ScrEv_train_arrives, 2, ScrEv_train_departs, 1, RelNScrEv, 1, ScrEv_comb, 1, ScrEv_bus_comes, 1
determined	6	UnrelEv, 4, ScrEv_check_time-table, 2
approaching	6	ScrEv_other, 2, UnrelEv, 1, ScrEv_bus_comes, 1, ScrEv_get_destination_airport, 1
hoping	6	UnrelEv, 5, ScrEv_choose_tree, 1
m	6	UnrelEv, 2, RelNScrEv, 1
sent	6	RelNScrEv, 2, ScrEv_other, 2, UnrelEv, 1, ScrEv_press_stop_button, 1
tied	6	ScrEv_tie_stakes_up, 2, ScrEv_prepare_bath, 2, ScrEv_put_on_cape, 1, RelNScrEv, 1
bother	6	UnrelEv, 6
tape	6	ScrEv_put_patch/seal, 1
unplugged	6	ScrEv_open_drain, 5, RelNScrEv, 1
selecting	6	ScrEv_get_groceries, 4, ScrEv_choose_recipe, 1, ScrEv_find_place, 1
puts	6	ScrEv_put_on_cape, 3, ScrEv_spend_time_train, 1, ScrEv_other, 1, ScrEv_wash, 1
Going	6	Evoking, 3, RelNScrEv, 1, ScrEv_go_security_checks, 1
received	6	RelNScrEv, 1, ScrEv_get_ticket, 1, UnrelEv, 1, ScrEv_pay, 1, ScrEv_get_tree, 1, ScrEv_get_receipt, 1
asking	6	ScrEv_talk_haircut, 3, UnrelEv, 2, RelNScrEv, 1
promised	6	UnrelEv, 6
marked	6	RelNScrEv, 4, ScrEv_check_in, 1, ScrEv_other, 1
thinking	6	UnrelEv, 6
houses	6	UnrelEv, 1
buzz	6	ScrEv_cut, 1
required	6	UnrelEv, 4, ScrEv_get_ingredients, 1, RelNScrEv, 1
sounded	6	UnrelEv, 4, ScrEv_other, 2
popped	6	RelNScrEv, 4, UnrelEv, 1, ScrEv_other, 1
screw	6	RelNScrEv, 1, UnrelEv, 1, ScrEv_put_new_tire, 1
cruising	6	ScrEv_move_section, 1
tells	6	UnrelEv, 3, RelNScrEv, 2, ScrEv_listen_crew, 1
sticks	6	UnrelEv, 2, RelNScrEv, 1
pumping	6	ScrEv_refill_tire_air, 6
mark	6	UnrelEv, 2, ScrEv_check_off, 1, ScrEv_other, 1
wake	6	RelNScrEv, 4, UnrelEv, 2
styling	6	ScrEv_make_hair_style, 2
draped	6	ScrEv_put_on_cape, 4, ScrEv_dry, 1, ScrEv_prepare_bath, 1
believe	6	UnrelEv, 6
pre-heated	6	ScrEv_preheat, 6
giving	6	UnrelEv, 3, ScrEv_leave_tip, 1, RelNScrEv, 1, ScrEv_listen_crew, 1
packing	6	ScrEv_pack_luggage, 3, ScrEv_tamp_dirt, 2, ScrEv_refill_hole, 1
named	6	UnrelEv, 6
stirred	6	ScrEv_prepare_ingredients, 3, ScrEv_make_dough, 2, ScrEv_other, 1
baker	6	Evoking, 1
hate	6	UnrelEv, 6
patched	6	ScrEv_put_patch/seal, 6
surrounding	6	UnrelEv, 4, RelNScrEv, 1
shook	6	RelNScrEv, 3, ScrEv_brush_hair, 1, ScrEv_unwrap_root, 1, ScrEv_other, 1
washes	6	ScrEv_wash, 4, RelNScrEv, 2
lather	6	ScrEv_wash, 2, ScrEv_apply_soap, 1
rides	6	ScrEv_ride_bike, 1
layered	6	RelNScrEv, 1, ScrEv_make_hair_style, 1, ScrEv_decorate, 1, ScrEv_add_ingredients, 1
beep	6	RelNScrEv, 3
cracked	6	ScrEv_prepare_ingredients, 3, ScrEv_add_ingredients, 2, UnrelEv, 1
departed	6	ScrEv_train_departs, 3, ScrEv_exit_plane, 3
says	6	UnrelEv, 3, ScrEv_small_talk, 2, ScrEv_make_appointment, 1
refrigerated	6	UnrelEv, 1
wandered	6	UnrelEv, 3, ScrEv_spend_time_train, 1, ScrEv_move_section, 1, ScrEv_wait, 1
inspect	6	ScrEv_examine_tire, 4, ScrEv_look_mirror, 2
discussed	6	ScrEv_talk_haircut, 4, ScrEv_small_talk, 1, ScrEv_spend_time_train, 1
became	6	RelNScrEv, 3, UnrelEv, 3
lower	6	ScrEv_sink_water, 2
pre-heat	6	ScrEv_preheat, 6
noted	6	UnrelEv, 2, ScrEv_examine_tire, 1, RelNScrEv, 1, ScrEv_register, 1, ScrEv_note_shelf, 1
desired	6	UnrelEv, 5
explore	6	UnrelEv, 3, RelNScrEv, 2, ScrEv_spend_time_train, 1
apply	6	ScrEv_wash, 3, ScrEv_put_patch/seal, 2, RelNScrEv, 1
stamped	6	RelNScrEv, 3, ScrEv_conductor_checks, 1, ScrEv_get_receipt, 1, UnrelEv, 1
toweled	6	ScrEv_dry, 6
departing	5	ScrEv_train_departs, 3, RelNScrEv, 1, ScrEv_get_off, 1
release	5	ScrEv_other, 1
played	5	UnrelEv, 4, ScrEv_spend_time_train, 1
conditioned	5	ScrEv_wash, 4, ScrEv_other, 1
split	5	RelNScrEv, 2, ScrEv_prepare_ingredients, 1, ScrEv_pour_dough, 1, UnrelEv, 1
wrap	5	ScrEv_dry, 1, ScrEv_get_towel, 1, UnrelEv, 1
rolling	5	UnrelEv, 2, ScrEv_ride, 1, ScrEv_fill_water/wait, 1
melt	5	UnrelEv, 4, ScrEv_prepare_ingredients, 1
falling	5	ScrEv_spend_time_train, 2, UnrelEv, 2, RelNScrEv, 1
matches	5	UnrelEv, 3, RelNScrEv, 1
inserted	5	RelNScrEv, 1, ScrEv_check, 1, ScrEv_get_ticket, 1, ScrEv_other, 1, ScrEv_put_new_tire, 1
stretch	5	RelNScrEv, 1, UnrelEv, 1
wants	5	UnrelEv, 4, Evoking, 1
seating	5	ScrEv_find_place, 2
mean	5	UnrelEv, 3, ScrEv_wait_boarding, 1
adjust	5	ScrEv_check_temp, 5
imagine	5	UnrelEv, 5
slipped	5	ScrEv_sink_water, 2, ScrEv_put_cake_oven, 1, ScrEv_other, 1, ScrEv_get_dressed, 1
deflated	5	RelNScrEv, 2, ScrEv_other, 1, Evoking, 1
owed	5	RelNScrEv, 2, ScrEv_pay, 2, UnrelEv, 1
wipe	5	RelNScrEv, 2, UnrelEv, 1, ScrEv_wash, 1
perused	5	RelNScrEv, 2, ScrEv_look_for_book, 1, ScrEv_wait, 1, ScrEv_move_section, 1
realize	5	UnrelEv, 5
invited	5	UnrelEv, 5
beeped	5	RelNScrEv, 3, ScrEv_get_ticket, 1, ScrEv_other, 1
sped	5	RelNScrEv, 2, ScrEv_take_off_preparations, 2, ScrEv_take_off, 1
lifted	5	ScrEv_take_off, 5
created	5	RelNScrEv, 2, ScrEv_make_list, 1, ScrEv_tamp_dirt, 1, ScrEv_dig_hole, 1
runs	5	RelNScrEv, 3, UnrelEv, 2
rung	5	ScrEv_cashier_scan/weight, 5
request	5	UnrelEv, 1, ScrEv_press_stop_button, 1, ScrEv_other, 1
steady	5	RelNScrEv, 1, UnrelEv, 1
Take	5	UnrelEv, 2, RelNScrEv, 1, ScrEv_take_off, 1, ScrEv_get_tickets, 1
deciding	5	UnrelEv, 3, ScrEv_choose_tree, 1, ScrEv_find_place, 1
biking	5	ScrEv_ride_bike, 5
jump	5	ScrEv_sink_water, 1, RelNScrEv, 1, ScrEv_board_bus, 1, ScrEv_board_plane, 1, UnrelEv, 1
cause	5	UnrelEv, 2
switch	5	ScrEv_other, 2, ScrEv_change_bus, 1, UnrelEv, 1
landscaping	5	RelNScrEv, 1, UnrelEv, 1
calm	5	ScrEv_spend_time_flight, 2, ScrEv_relax, 1, UnrelEv, 1
alarm	5	ScrEv_press_stop_button, 1
stepping	5	ScrEv_get_off, 2, ScrEv_get_on, 1, UnrelEv, 1, ScrEv_board_plane, 1
threw	5	UnrelEv, 2, RelNScrEv, 1, ScrEv_other, 1, ScrEv_place_fertilizers, 1
tastes	5	UnrelEv, 3
instructed	5	ScrEv_listen_crew, 4, RelNScrEv, 1
trimming	5	ScrEv_cut, 5
Getting	5	Evoking, 3, RelNScrEv, 1, UnrelEv, 1
Head	5	ScrEv_other, 2, ScrEv_get_bus_stop, 1, UnrelEv, 1, ScrEv_enter_bathroom, 1
massage	5	ScrEv_scalp_massage, 1
pointed	5	RelNScrEv, 3, ScrEv_talk_haircut, 1, UnrelEv, 1
Being	5	UnrelEv, 4
slept	5	ScrEv_spend_time_flight, 4, ScrEv_spend_time_train, 1
seal	5	ScrEv_put_patch/seal, 3
designated	5	UnrelEv, 4, RelNScrEv, 1
finishing	5	UnrelEv, 3, RelNScrEv, 2
stretched	5	ScrEv_put_new_tire, 2, ScrEv_spend_time_flight, 1, UnrelEv, 1, ScrEv_take_tire_off, 1
stacked	5	UnrelEv, 3, ScrEv_other, 1
returning	5	UnrelEv, 2, RelNScrEv, 1, ScrEv_return_book, 1, ScrEv_bus_stops, 1
stir	5	ScrEv_prepare_ingredients, 2, ScrEv_make_dough, 2, ScrEv_other, 1
print	5	ScrEv_other, 2, RelNScrEv, 1, ScrEv_get_receipt, 1, ScrEv_get_tickets, 1
serve	5	RelNScrEv, 2, ScrEv_other, 1, ScrEv_eat, 1
bored	5	UnrelEv, 4
cooked	5	ScrEv_wait, 2, RelNScrEv, 2, Unclear, 1
access	5	UnrelEv, 1
account	5	ScrEv_cashier_scan/weight, 1
closing	5	RelNScrEv, 3, UnrelEv, 1, ScrEv_close_drain, 1
match	5	ScrEv_prepare_ingredients, 2, RelNScrEv, 2
stared	5	ScrEv_spend_time_bus, 2, ScrEv_spend_time_train, 1, ScrEv_spend_time_flight, 1, UnrelEv, 1
colors	5	ScrEv_other, 1
takeoff	5	ScrEv_take_off, 5
unscrewed	5	ScrEv_pull_air_pin, 3, ScrEv_loose_nut, 2
check-in	5	ScrEv_check_in, 3
rent	5	UnrelEv, 2, Unclear, 1, ScrEv_register, 1, Evoking, 1
cleared	5	ScrEv_go_security_checks, 3, RelNScrEv, 1
punched	5	RelNScrEv, 2, ScrEv_conductor_checks, 2, UnrelEv, 1
rose	5	ScrEv_take_off, 3, RelNScrEv, 1, ScrEv_fill_water/wait, 1
seems	5	UnrelEv, 3
floured	5	ScrEv_grease_cake_tin, 2, ScrEv_other, 2, RelNScrEv, 1
included	5	ScrEv_get_groceries, 2, UnrelEv, 2, RelNScrEv, 1
calls	5	UnrelEv, 4, ScrEv_get_called, 1
allows	5	UnrelEv, 4
dries	5	ScrEv_dry, 4
unwrapped	5	ScrEv_unwrap_root, 5
shared	5	UnrelEv, 3, ScrEv_spend_time_train, 1, ScrEv_spend_time_flight, 1
sold	5	UnrelEv, 3, RelNScrEv, 1, ScrEv_get_tickets, 1
meaning	5	UnrelEv, 2
include	5	UnrelEv, 4, RelNScrEv, 1
sip	5	RelNScrEv, 5
draining	5	RelNScrEv, 4, ScrEv_open_drain, 1
stowed	5	ScrEv_stow_away_luggage, 3, ScrEv_other, 2
powdered	5	UnrelEv, 2, ScrEv_prepare_ingredients, 1
hanging	4	UnrelEv, 3, ScrEv_spend_time_bus, 1
hurt	4	UnrelEv, 2, RelNScrEv, 1
drying	4	ScrEv_dry, 4
whip	4	ScrEv_prepare_ingredients, 2
clicked	4	UnrelEv, 2, RelNScrEv, 1, ScrEv_other, 1
losing	4	RelNScrEv, 2, UnrelEv, 2
stuffed	4	RelNScrEv, 1, ScrEv_other, 1
tasted	4	ScrEv_eat, 2, RelNScrEv, 1, UnrelEv, 1
jumped	4	UnrelEv, 2, ScrEv_sink_water, 1, ScrEv_get_off, 1
tightened	4	ScrEv_other, 3, RelNScrEv, 1
Looking	4	UnrelEv, 2, RelNScrEv, 1, ScrEv_spend_time_bus, 1
deflate	4	RelNScrEv, 4
rumbled	4	RelNScrEv, 2, ScrEv_train_departs, 1, ScrEv_take_off_preparations, 1
consider	4	UnrelEv, 3, RelNScrEv, 1
sank	4	ScrEv_sink_water, 4
keeping	4	UnrelEv, 2, RelNScrEv, 1, ScrEv_check_list, 1
dragged	4	RelNScrEv, 2, UnrelEv, 1, ScrEv_get_tools, 1
project	4	UnrelEv, 1
budget	4	UnrelEv, 1
admire	4	UnrelEv, 3, RelNScrEv, 1
input	4	RelNScrEv, 2, ScrEv_check_time-table, 1
scooped	4	ScrEv_refill_hole, 2, ScrEv_pour_dough, 1, ScrEv_other, 1
punch	4	ScrEv_conductor_checks, 2, RelNScrEv, 1
carrying	4	RelNScrEv, 3, UnrelEv, 1
soothing	4	UnrelEv, 2, ScrEv_relax, 1
crack	4	ScrEv_prepare_ingredients, 1, UnrelEv, 1
pried	4	ScrEv_take_tire_off, 2, ScrEv_remove_tire, 1, RelNScrEv, 1
poor	4	ScrEv_pour_dough, 1
blowing	4	UnrelEv, 3, RelNScrEv, 1
greet	4	RelNScrEv, 4
sliding	4	UnrelEv, 2, RelNScrEv, 1
preferred	4	UnrelEv, 4
speak	4	UnrelEv, 3, ScrEv_ask_librarian, 1
confirmed	4	ScrEv_talk_haircut, 1, RelNScrEv, 1, UnrelEv, 1, ScrEv_listen_crew, 1
beating	4	ScrEv_make_dough, 3, ScrEv_prepare_ingredients, 1
presented	4	RelNScrEv, 2, ScrEv_talk_haircut, 1, ScrEv_present_ID/ticket, 1
rake	4	RelNScrEv, 1
discovered	4	UnrelEv, 3, ScrEv_notice_problem, 1
notice	4	UnrelEv, 3
learning	4	UnrelEv, 3, RelNScrEv, 1
charged	4	RelNScrEv, 2, UnrelEv, 1
exposed	4	UnrelEv, 3, RelNScrEv, 1
travels	4	RelNScrEv, 1, ScrEv_ride, 1
approved	4	ScrEv_customer_opinion, 2, RelNScrEv, 1, UnrelEv, 1
missing	4	UnrelEv, 4
seeing	4	ScrEv_spend_time_train, 1, ScrEv_spend_time_flight, 1, UnrelEv, 1
telling	4	RelNScrEv, 2, UnrelEv, 1, ScrEv_listen_crew, 1
waking	4	UnrelEv, 3, RelNScrEv, 1
control	4	UnrelEv, 1
pulling	4	ScrEv_arrive_destination, 1, ScrEv_bus_comes, 1, ScrEv_press_stop_button, 1, ScrEv_other, 1
connected	4	RelNScrEv, 2, UnrelEv, 2
processed	4	UnrelEv, 2, ScrEv_check_in, 1, RelNScrEv, 1
examined	4	ScrEv_examine_tire, 3, UnrelEv, 1
lose	4	UnrelEv, 3, RelNScrEv, 1
survive	4	UnrelEv, 3, RelNScrEv, 1
scrubbing	4	ScrEv_wash, 3, ScrEv_other, 1
shaved	4	ScrEv_cut, 2, RelNScrEv, 1, UnrelEv, 1
melted	4	ScrEv_prepare_ingredients, 4
burn	4	RelNScrEv, 4
staying	4	UnrelEv, 3, RelNScrEv, 1
living	4	UnrelEv, 2
frequent	4	ScrEv_move_section, 1, RelNScrEv, 1, UnrelEv, 1, ScrEv_get_salon, 1
re-inflated	4	ScrEv_refill_tire_air, 4
confirm	4	RelNScrEv, 1, ScrEv_check_catalog, 1, ScrEv_get_tickets, 1, ScrEv_check_in, 1
arranged	4	UnrelEv, 3, ScrEv_place_root, 1
unload	4	RelNScrEv, 2, ScrEv_put_conveyor, 1, ScrEv_exit_plane, 1
narrow	4	UnrelEv, 1
emptied	4	RelNScrEv, 2, ScrEv_open_drain, 1, ScrEv_go_security_checks, 1
smoothed	4	RelNScrEv, 2, UnrelEv, 1, ScrEv_other, 1
depending	4	UnrelEv, 4
visiting	4	UnrelEv, 3
understand	4	UnrelEv, 3, RelNScrEv, 1
scalp	4	ScrEv_scalp_massage, 1
drank	4	ScrEv_spend_time_flight, 2, ScrEv_spend_time_train, 1, RelNScrEv, 1
taxiing	4	ScrEv_take_off_preparations, 4
upcoming	4	UnrelEv, 3
reserved	4	ScrEv_other, 2, ScrEv_get_ticket, 1
completed	4	UnrelEv, 4
coloring	4	ScrEv_make_hair_style, 1
ridden	4	ScrEv_ride_bike, 3, Evoking, 1
weighed	4	ScrEv_check_luggage, 2, ScrEv_prepare_ingredients, 1, ScrEv_other, 1
insert	4	RelNScrEv, 1, ScrEv_get_ticket, 1, ScrEv_put_patch/seal, 1
screwed	4	RelNScrEv, 2, ScrEv_other, 2
rise	4	RelNScrEv, 3
brushes	4	ScrEv_brush_hair, 2, ScrEv_comb, 1
contact	4	UnrelEv, 1
resist	4	UnrelEv, 4
faced	4	UnrelEv, 4
patching	4	RelNScrEv, 2, ScrEv_put_patch/seal, 1
nodded	4	UnrelEv, 3, RelNScrEv, 1
decorate	4	ScrEv_decorate, 4
slowed	4	RelNScrEv, 2, ScrEv_train_arrives, 1, ScrEv_bus_stops, 1
stated	4	UnrelEv, 3, RelNScrEv, 1
intended	4	UnrelEv, 3, ScrEv_make_list, 1
leads	4	RelNScrEv, 2, UnrelEv, 1, ScrEv_move_in_salon, 1
known	4	UnrelEv, 3
needing	4	UnrelEv, 2
tilted	4	UnrelEv, 2, ScrEv_landing, 1, RelNScrEv, 1
loading	4	ScrEv_take_off_preparations, 2, RelNScrEv, 1
iced	4	ScrEv_decorate, 4
eased	4	ScrEv_sink_water, 2, UnrelEv, 1, ScrEv_train_departs, 1
cracking	4	ScrEv_prepare_ingredients, 3, ScrEv_add_ingredients, 1
